,l1,w2,Freq,dB
36008,9,6,6.053333333,-8.788936235
36009,1,7,6.066666667,-8.75858647
36010,2,7,6.08,-8.730412977
36011,3,7,6.093333333,-8.704317562
36012,4,7,6.106666667,-8.680207779
36013,5,7,6.12,-8.657996525
36014,6,7,6.133333333,-8.637601655
36015,7,7,6.146666667,-8.618945638
36016,8,7,6.16,-8.601955226
36017,9,7,6.173333333,-8.586561153
36018,1,8,6.186666667,-8.572697856
36019,2,8,6.2,-8.560303217
36020,3,8,6.213333333,-8.549318329
36021,4,8,6.226666667,-8.539687271
36022,5,8,6.24,-8.531356913
36023,6,8,6.253333333,-8.524276726
36024,7,8,6.266666667,-8.51839861
36025,8,8,6.28,-8.513676741
36026,9,8,6.293333333,-8.51006742
36027,1,9,6.306666667,-8.507528943
36028,2,9,6.32,-8.506021477
36029,3,9,6.333333333,-8.505506942
36030,4,9,6.346666667,-8.505948911
36031,5,9,6.36,-8.507312509
36032,6,9,6.373333333,-8.509564323
36033,7,9,6.386666667,-8.51267232
36034,8,9,6.4,-8.51660577
36035,9,9,6.413333333,-8.521335171
36036,1,1,6.426666667,-8.526832189
36037,2,1,6.44,-8.533069587
36038,3,1,6.453333333,-8.540021179
36039,4,1,6.466666667,-8.547661764
36040,5,1,6.48,-8.555967088
36041,6,1,6.493333333,-8.56491379
36042,7,1,6.506666667,-8.574479361
36043,8,1,6.52,-8.584642104
36044,9,1,6.533333333,-8.595381094
36045,1,2,6.546666667,-8.606676149
36046,2,2,6.56,-8.618507786
36047,3,2,6.573333333,-8.630857199
36048,4,2,6.586666667,-8.643706227
36049,5,2,6.6,-8.657037326
36050,6,2,6.613333333,-8.67083354
36051,7,2,6.626666667,-8.685078485
36052,8,2,6.64,-8.699756315
36053,9,2,6.653333333,-8.714851709
36054,1,3,6.666666667,-8.730349848
36055,2,3,6.68,-8.746236392
36056,3,3,6.693333333,-8.762497466
36057,4,3,6.706666667,-8.77911964
36058,5,3,6.72,-8.796089915
36059,6,3,6.733333333,-8.813395702
36060,7,3,6.746666667,-8.831024812
36061,8,3,6.76,-8.848965442
36062,9,3,6.773333333,-8.867206156
36063,1,4,6.786666667,-8.885735877
36064,2,4,6.8,-8.904543873
36065,3,4,6.813333333,-8.923619745
36066,4,4,6.826666667,-8.942953415
36067,4,4,6.84,-8.962535117
36068,4,4,6.853333333,-8.982355385
36069,4,4,6.866666667,-9.002405044
36070,5,4,6.88,-9.022675198
36071,6,4,6.893333333,-9.043157226
36072,7,4,6.906666667,-9.063842768
36073,8,4,6.92,-9.084723719
36074,9,4,6.933333333,-9.10579222
36075,1,5,6.946666667,-9.127040652
36076,2,5,6.96,-9.148461627
36077,3,5,6.973333333,-9.170047979
36078,4,5,6.986666667,-9.191792761
36079,5,5,7,-9.213689235
36080,6,5,1,-5.057129829
36081,7,5,1.013333333,-5.108750278
36082,8,5,1.026666667,-5.160513855
36083,9,5,1.04,-5.21242514
36084,1,6,1.053333333,-5.264489464
36085,2,6,1.066666667,-5.316712891
36086,3,6,1.08,-5.369102217
36087,4,6,1.093333333,-5.421664955
36088,5,6,1.106666667,-5.474409328
36089,6,6,1.12,-5.527344262
36090,7,6,1.133333333,-5.580479374
36091,8,6,1.146666667,-5.633824971
36092,9,6,1.16,-5.687392041
36093,1,7,1.173333333,-5.74119225
36094,2,7,1.186666667,-5.795237935
36095,3,7,1.2,-5.849542103
36096,4,7,1.213333333,-5.904118431
36097,5,7,1.226666667,-5.958981261
36098,6,7,1.24,-6.014145605
36099,7,7,1.253333333,-6.069627143
36100,8,7,1.266666667,-6.12544223
36101,9,7,1.28,-6.181607895
36102,1,8,1.293333333,-6.238141854
36103,2,8,1.306666667,-6.295062514
36104,3,8,1.32,-6.352388979
36105,4,8,1.333333333,-6.410141067
36106,5,8,1.346666667,-6.46833932
36107,6,8,1.36,-6.527005016
36108,7,8,1.373333333,-6.586160192
36109,8,8,1.386666667,-6.645827654
36110,9,8,1.4,-6.706031006
36111,1,9,1.413333333,-6.766794667
36112,2,9,1.426666667,-6.828143899
36113,3,9,1.44,-6.890104838
36114,4,9,1.453333333,-6.952704516
36115,5,9,1.466666667,-7.015970905
36116,6,9,1.48,-7.079932947
36117,7,9,1.493333333,-7.144620594
36118,8,9,1.506666667,-7.210064856
36119,9,9,1.52,-7.276297841
36120,1,1,1.533333333,-7.343352812
36121,2,1,1.546666667,-7.41126424
36122,3,1,1.56,-7.480067862
36123,4,1,1.573333333,-7.549800747
36124,5,1,1.586666667,-7.620501366
36125,6,1,1.6,-7.692209666
36126,7,1,1.613333333,-7.764967152
36127,8,1,1.626666667,-7.838816978
36128,9,1,1.64,-7.913804036
36129,1,2,1.653333333,-7.989975064
36130,2,2,1.666666667,-8.067378758
36131,3,2,1.68,-8.146065889
36132,4,2,1.693333333,-8.226089438
36133,5,2,1.706666667,-8.307504736
36134,6,2,1.72,-8.390369621
36135,7,2,1.733333333,-8.474744605
36136,8,2,1.746666667,-8.560693054
36137,9,2,1.76,-8.648281395
36138,1,3,1.773333333,-8.737579325
36139,2,3,1.786666667,-8.828660058
36140,3,3,1.8,-8.921600577
36141,4,3,1.813333333,-9.016481928
36142,5,3,1.826666667,-9.113389525
36143,6,3,1.84,-9.212413502
36144,7,3,1.853333333,-9.313649088
36145,8,3,1.866666667,-9.417197028
36146,9,3,1.88,-9.523164044
36147,1,4,1.893333333,-9.63166335
36148,2,4,1.906666667,-9.742815217
36149,3,4,1.92,-9.856747605
36150,4,4,1.933333333,-9.973596866
36151,4,4,1.946666667,-10.09350853
36152,4,4,1.96,-10.21663816
36153,4,4,1.973333333,-10.34315238
36154,5,4,1.986666667,-10.47322989
36155,6,4,2,-10.6070628
36156,7,4,2.013333333,-10.7448579
36157,8,4,2.026666667,-10.8868383
36158,9,4,2.04,-11.03324516
36159,1,5,2.053333333,-11.18433963
36160,2,5,2.066666667,-11.34040509
36161,3,5,2.08,-11.50174965
36162,4,5,2.093333333,-11.66870894
36163,5,5,2.106666667,-11.84164924
36164,6,5,2.12,-12.02097092
36165,7,5,2.133333333,-12.20711234
36166,8,5,2.146666667,-12.40055391
36167,9,5,2.16,-12.60182256
36168,1,6,2.173333333,-12.81149622
36169,2,6,2.186666667,-13.03020817
36170,3,6,2.2,-13.25865068
36171,4,6,2.213333333,-13.49757721
36172,5,6,2.226666667,-13.74780158
36173,6,6,2.24,-14.01019194
36174,7,6,2.253333333,-14.28565555
36175,8,6,2.266666667,-14.57510817
36176,9,6,2.28,-14.87941763
36177,1,7,2.293333333,-15.19930468
36178,2,7,2.306666667,-15.53517391
36179,3,7,2.32,-15.88683094
36180,4,7,2.333333333,-16.25301714
36181,5,7,2.346666667,-16.63065984
36182,6,7,2.36,-17.01369894
36183,7,7,2.373333333,-17.39134167
36184,8,7,2.386666667,-17.74570077
36185,9,7,2.4,-18.0491823
36186,1,8,2.413333333,-18.2629869
36187,2,8,2.426666667,-18.33965409
36188,3,8,2.44,-18.23330806
36189,4,8,2.453333333,-17.91785845
36190,5,8,2.466666667,-17.40501393
36191,6,8,2.48,-16.74917551
36192,7,8,2.493333333,-16.03465419
36193,8,8,2.506666667,-15.34266416
36194,9,8,2.52,-14.74956527
36195,1,9,2.533333333,-14.32534008
36196,2,9,2.546666667,-14.10038839
36197,3,9,2.56,-14.07479691
36198,4,9,2.573333333,-14.22664668
36199,5,9,2.586666667,-14.52379133
36200,6,9,2.6,-14.93377371
36201,7,9,2.613333333,-15.42937463
36202,8,9,2.626666667,-15.99029737
36203,9,9,2.64,-16.60262012
36204,1,1,2.653333333,-17.25737315
36205,2,1,2.666666667,-17.94896023
36206,3,1,2.68,-18.67365375
36207,4,1,2.693333333,-19.42811588
36208,5,1,2.706666667,-20.20775328
36209,6,1,2.72,-21.00463499
36210,7,1,2.733333333,-21.80469823
36211,8,1,2.746666667,-22.58416435
36212,9,1,2.76,-23.3058055
36213,1,2,2.773333333,-23.91733732
36214,2,2,2.786666667,-24.35634921
36215,3,2,2.8,-24.56575334
36216,4,2,2.813333333,-24.5160717
36217,5,2,2.826666667,-24.21982068
36218,6,2,2.84,-23.72538008
36219,7,2,2.853333333,-23.09593706
36220,8,2,2.866666667,-22.38984585
36221,9,2,2.88,-21.65130452
36222,1,3,2.893333333,-20.90967457
36223,2,3,2.906666667,-20.18258775
36224,3,3,2.92,-19.47957872
36225,4,3,2.933333333,-18.80498919
36226,5,3,2.946666667,-18.15995966
36227,6,3,2.96,-17.54368446
36228,7,3,2.973333333,-16.9541525
36229,8,3,2.986666667,-16.38854847
36230,9,3,3,-15.84343315
36231,1,4,3.013333333,-15.31478025
36232,2,4,3.026666667,-14.79792605
36233,3,4,3.04,-14.28749055
36234,4,4,3.053333333,-13.77736374
36235,4,4,3.066666667,-13.26093502
36236,4,4,3.08,-12.73189525
36237,4,4,3.093333333,-12.18613555
36238,5,4,3.106666667,-11.62531612
36239,6,4,3.12,-11.06202435
36240,7,4,3.133333333,-10.52424724
36241,8,4,3.146666667,-10.0535916
36242,9,4,3.16,-9.692047871
36243,1,5,3.173333333,-9.462083504
36244,2,5,3.186666667,-9.356267554
36245,3,5,3.2,-9.345662546
36246,4,5,3.213333333,-9.397088554
36247,5,5,3.226666667,-9.485087104
36248,6,5,3.24,-9.594949116
36249,7,5,3.253333333,-9.721530622
36250,8,5,3.266666667,-9.870482386
36251,9,5,3.28,-10.04516957
36252,1,6,3.293333333,-10.25190854
36253,2,6,3.306666667,-10.49737424
36254,3,6,3.32,-10.78412784
36255,4,6,3.333333333,-11.10104902
36256,5,6,3.346666667,-11.40185383
36257,6,6,3.36,-11.56515958
36258,7,6,3.373333333,-11.36450234
36259,8,6,3.386666667,-10.58505246
36260,9,6,3.4,-9.349455468
36261,1,7,3.413333333,-8.178814097
36262,2,7,3.426666667,-7.542963172
36263,3,7,3.44,-7.54705135
36264,4,7,3.453333333,-8.076547197
36265,5,7,3.466666667,-9.038934439
36266,6,7,3.48,-10.45173753
36267,7,7,3.493333333,-12.42833251
36268,8,7,3.506666667,-15.12610598
36269,9,7,3.52,-18.6639332
36270,1,8,3.533333333,-22.76251609
36271,2,8,3.546666667,-24.58658237
36272,3,8,3.56,-21.60183772
36273,4,8,3.573333333,-17.74443815
36274,5,8,3.586666667,-14.40491023
36275,6,8,3.6,-11.70465873
36276,7,8,3.613333333,-9.701925922
36277,8,8,3.626666667,-8.408407839
36278,9,8,3.64,-7.6604628
36279,1,9,3.653333333,-7.325506385
36280,2,9,3.666666667,-7.254083089
36281,3,9,3.68,-7.301032596
36282,4,9,3.693333333,-7.40756438
36283,5,9,3.706666667,-7.68364012
36284,6,9,3.72,-8.41397212
36285,7,9,3.733333333,-9.903667265
36286,8,9,3.746666667,-11.94079747
36287,9,9,3.76,-12.5788024
36288,1,1,3.773333333,-10.84163682
36289,2,1,3.786666667,-9.422066289
36290,3,1,3.8,-9.922367705
36291,4,1,3.813333333,-13.32553972
36292,5,1,3.826666667,-24.40690498
36293,6,1,3.84,-19.62694634
36294,7,1,3.853333333,-12.35173283
36295,8,1,3.866666667,-9.771796707
36296,9,1,3.88,-9.120050095
36297,1,2,3.893333333,-9.561772293
36298,2,2,3.906666667,-10.54208746
36299,3,2,3.92,-11.36424547
36300,4,2,3.933333333,-11.20546588
36301,5,2,3.946666667,-10.01402982
36302,6,2,3.96,-8.529202493
36303,7,2,3.973333333,-7.278464034
36304,8,2,3.986666667,-6.409029191
36305,9,2,4,-5.892534315
36306,1,3,4.013333333,-5.506795184
36307,2,3,4.026666667,-5.34918211
36308,3,3,4.04,-5.489401332
36309,4,3,4.053333333,-5.999621647
36310,5,3,4.066666667,-6.966625175
36311,6,3,4.08,-8.536085349
36312,7,3,4.093333333,-11.03826994
36313,8,3,4.106666667,-15.36766041
36314,9,3,4.12,-23.79462912
36315,1,4,4.133333333,-23.23906442
36316,2,4,4.146666667,-18.72036373
36317,3,4,4.16,-16.21219291
36318,4,4,4.173333333,-13.9091196
36319,4,4,4.186666667,-11.59822524
36320,4,4,4.2,-9.506878341
36321,4,4,4.213333333,-8.982725968
36322,5,4,4.226666667,-12.85711931
36323,6,4,4.24,-19.27584461
36324,7,4,4.253333333,-17.43762175
36325,8,4,4.266666667,-13.42356993
36326,9,4,4.28,-11.69955899
36327,1,5,4.293333333,-12.02310391
36328,2,5,4.306666667,-11.19258343
36329,3,5,4.32,-9.390386943
36330,4,5,4.333333333,-7.299916692
36331,5,5,4.346666667,-5.475352595
36332,6,5,4.36,-4.535945677
36333,7,5,4.373333333,-4.750720923
36334,8,5,4.386666667,-5.700850211
36335,9,5,4.4,-7.024663269
36336,1,6,4.413333333,-7.156910204
36337,2,6,4.426666667,-6.266594828
36338,3,6,4.44,-7.036495311
36339,4,6,4.453333333,-9.725775494
36340,5,6,4.466666667,-17.65650248
36341,6,6,4.48,-13.28562743
36342,7,6,4.493333333,-9.386242206
36343,8,6,4.506666667,-12.85377229
36344,9,6,4.52,-14.39871719
36345,1,7,4.533333333,-12.84958624
36346,2,7,4.546666667,-11.44360574
36347,3,7,4.56,-10.88417562
36348,4,7,4.573333333,-11.0985419
36349,5,7,4.586666667,-12.03925956
36350,6,7,4.6,-13.77754
36351,7,7,4.613333333,-16.54750756
36352,8,7,4.626666667,-20.72071087
36353,9,7,4.64,-24.18388398
36354,1,8,4.653333333,-20.66058923
36355,2,8,4.666666667,-16.7209572
36356,3,8,4.68,-14.04319968
36357,4,8,4.693333333,-12.18544413
36358,5,8,4.706666667,-10.84737066
36359,6,8,4.72,-9.857468828
36360,7,8,4.733333333,-9.112111344
36361,8,8,4.746666667,-8.544817705
36362,9,8,4.76,-8.108710815
36363,1,9,4.773333333,-7.771708551
36364,2,9,4.786666667,-7.510449927
36365,3,9,4.8,-7.306593111
36366,4,9,4.813333333,-7.145483347
36367,5,9,4.826666667,-7.014837907
36368,6,9,4.84,-6.903753594
36369,7,9,4.853333333,-6.801935788
36370,8,9,4.866666667,-6.69911844
36371,9,9,4.88,-6.584754631
36372,1,1,4.893333333,-6.448275268
36373,2,1,4.906666667,-6.280649665
36374,3,1,4.92,-6.078717893
36375,4,1,4.933333333,-5.854371525
36376,5,1,4.946666667,-5.648622819
36377,6,1,4.96,-5.539959999
36378,7,1,4.973333333,-5.619418757
36379,8,1,4.986666667,-5.923696358
36380,9,1,5,-6.394768659
36381,1,2,5.013333333,-6.926527655
36382,2,2,5.026666667,-7.434908806
36383,3,2,5.04,-7.880655622
36384,4,2,5.053333333,-8.256336978
36385,5,2,5.066666667,-8.568945402
36386,6,2,5.08,-8.82940674
36387,7,2,5.093333333,-9.048108325
36388,8,2,5.106666667,-9.233567468
36389,9,2,5.12,-9.392370641
36390,1,3,5.133333333,-9.529505766
36391,2,3,5.146666667,-9.648745316
36392,3,3,5.16,-9.752971695
36393,4,3,5.173333333,-9.844425382
36394,5,3,5.186666667,-9.924885134
36395,6,3,5.2,-9.995795707
36396,7,3,5.213333333,-10.05835727
36397,8,3,5.226666667,-10.11358763
36398,9,3,5.24,-10.16236559
36399,1,4,5.253333333,-10.205461
36400,2,4,5.266666667,-10.24355598
36401,3,4,5.28,-10.27725989
36402,4,4,5.293333333,-10.30712005
36403,4,4,5.306666667,-10.33362973
36404,4,4,5.32,-10.35723415
36405,4,4,5.333333333,-10.37833523
36406,5,4,5.346666667,-10.39729549
36407,6,4,5.36,-10.41444133
36408,7,4,5.373333333,-10.43006593
36409,8,4,5.386666667,-10.44443193
36410,9,4,5.4,-10.45777381
36411,1,5,5.413333333,-10.47030017
36412,2,5,5.426666667,-10.48219586
36413,3,5,5.44,-10.49362398
36414,4,5,5.453333333,-10.50472778
36415,5,5,5.466666667,-10.51563243
36416,6,5,5.48,-10.5264467
36417,7,5,5.493333333,-10.53726449
36418,8,5,5.506666667,-10.54781854
36419,9,5,5.52,-10.55840651
36420,1,6,5.533333333,-10.56946733
36421,2,6,5.546666667,-10.58100521
36422,3,6,5.56,-10.59302366
36423,4,6,5.573333333,-10.60552544
36424,5,6,5.586666667,-10.61851257
36425,6,6,5.6,-10.6319863
36426,7,6,5.613333333,-10.64594713
36427,8,6,5.626666667,-10.66039474
36428,9,6,5.64,-10.67532803
36429,1,7,5.653333333,-10.6907451
36430,2,7,5.666666667,-10.70664325
36431,3,7,5.68,-10.72301896
36432,4,7,5.693333333,-10.73986791
36433,5,7,5.706666667,-10.75718499
36434,6,7,5.72,-10.77496428
36435,7,7,5.733333333,-10.79319911
36436,8,7,5.746666667,-10.81188201
36437,9,7,5.76,-10.83100475
36438,1,8,5.773333333,-10.85055839
36439,2,8,5.786666667,-10.87053325
36440,3,8,5.8,-10.89091896
36441,4,8,5.813333333,-10.91170448
36442,5,8,5.826666667,-10.93287812
36443,6,8,5.84,-10.95442758
36444,7,8,5.853333333,-10.97633998
36445,8,8,5.866666667,-10.99860186
36446,9,8,5.88,-11.02119927
36447,1,9,5.893333333,-11.04411776
36448,2,9,5.906666667,-11.06734243
36449,3,9,5.92,-11.09085799
36450,4,9,5.933333333,-11.11464875
36451,5,9,5.946666667,-11.1386987
36452,6,9,5.96,-11.16299155
36453,7,9,5.973333333,-11.18751073
36454,8,9,5.986666667,-11.21223948
36455,9,9,6,-11.23716086
36456,1,1,6.013333333,-11.2622578
36457,2,1,6.026666667,-11.28751311
36458,3,1,6.04,-11.3129096
36459,4,1,6.053333333,-11.33843001
36460,5,1,6.066666667,-11.36405713
36461,6,1,6.08,-11.3897738
36462,7,1,6.093333333,-11.41556297
36463,8,1,6.106666667,-11.4414077
36464,9,1,6.12,-11.46729121
36465,1,2,6.133333333,-11.49319692
36466,2,2,6.146666667,-11.51910848
36467,3,2,6.16,-11.54500978
36468,4,2,6.173333333,-11.57088499
36469,5,2,6.186666667,-11.5967186
36470,6,2,6.2,-11.6224954
36471,7,2,6.213333333,-11.64820054
36472,8,2,6.226666667,-11.67381956
36473,9,2,6.24,-11.69933837
36474,1,3,6.253333333,-11.72474328
36475,2,3,6.266666667,-11.75002104
36476,3,3,6.28,-11.7751588
36477,4,3,6.293333333,-11.8001442
36478,5,3,6.306666667,-11.82496529
36479,6,3,6.32,-11.84961062
36480,7,3,6.333333333,-11.87406918
36481,8,3,6.346666667,-11.89833046
36482,9,3,6.36,-11.92238442
36483,1,4,6.373333333,-11.94622148
36484,2,4,6.386666667,-11.96983258
36485,3,4,6.4,-11.9932091
36486,4,4,6.413333333,-12.01634295
36487,4,4,6.426666667,-12.03922647
36488,4,4,6.44,-12.0618525
36489,4,4,6.453333333,-12.08421434
36490,5,4,6.466666667,-12.10630575
36491,6,4,6.48,-12.12812097
36492,7,4,6.493333333,-12.14965465
36493,8,4,6.506666667,-12.17090192
36494,9,4,6.52,-12.19185832
36495,1,5,6.533333333,-12.2125198
36496,2,5,6.546666667,-12.23288276
36497,3,5,6.56,-12.25294398
36498,4,5,6.573333333,-12.27270063
36499,5,5,6.586666667,-12.29215026
36500,6,5,6.6,-12.3112908
36501,7,5,6.613333333,-12.33012053
36502,8,5,6.626666667,-12.34863807
36503,9,5,6.64,-12.36684238
36504,1,6,6.653333333,-12.38473275
36505,2,6,6.666666667,-12.40230875
36506,3,6,6.68,-12.41957028
36507,4,6,6.693333333,-12.4365175
36508,5,6,6.706666667,-12.45315085
36509,6,6,6.72,-12.46947103
36510,7,6,6.733333333,-12.48547899
36511,8,6,6.746666667,-12.50117591
36512,9,6,6.76,-12.51656319
36513,1,7,6.773333333,-12.53164246
36514,2,7,6.786666667,-12.54641554
36515,3,7,6.8,-12.56088442
36516,4,7,6.813333333,-12.5750513
36517,5,7,6.826666667,-12.58891854
36518,6,7,6.84,-12.60248865
36519,7,7,6.853333333,-12.61576429
36520,8,7,6.866666667,-12.62874825
36521,9,7,6.88,-12.64144347
36522,1,8,6.893333333,-12.65385299
36523,2,8,6.906666667,-12.66597996
36524,3,8,6.92,-12.67782765
36525,4,8,6.933333333,-12.6893994
36526,5,8,6.946666667,-12.70069864
36527,6,8,6.96,-12.71172888
36528,7,8,6.973333333,-12.72249371
36529,8,8,6.986666667,-12.73299677
36530,9,8,7,-12.74324176
36531,1,9,1,-5.167162441
36532,2,9,1.013333333,-5.229992356
36533,3,9,1.026666667,-5.29307222
36534,4,9,1.04,-5.356421052
36535,5,9,1.053333333,-5.420058005
36536,6,9,1.066666667,-5.484002343
36537,7,9,1.08,-5.548273413
36538,8,9,1.093333333,-5.612890615
36539,9,9,1.106666667,-5.677873384
36540,1,1,1.12,-5.743241162
36541,2,1,1.133333333,-5.809013373
36542,3,1,1.146666667,-5.8752094
36543,4,1,1.16,-5.941848561
36544,5,1,1.173333333,-6.008950085
36545,6,1,1.186666667,-6.076533087
36546,7,1,1.2,-6.144616542
36547,8,1,1.213333333,-6.213219265
36548,9,1,1.226666667,-6.28235988
36549,1,2,1.24,-6.352056795
36550,2,2,1.253333333,-6.422328176
36551,3,2,1.266666667,-6.493191921
36552,4,2,1.28,-6.564665627
36553,5,2,1.293333333,-6.636766565
36554,6,2,1.306666667,-6.709511645
36555,7,2,1.32,-6.782917387
36556,8,2,1.333333333,-6.856999887
36557,9,2,1.346666667,-6.931774782
36558,1,3,1.36,-7.007257215
36559,2,3,1.373333333,-7.083461797
36560,3,3,1.386666667,-7.160402569
36561,4,3,1.4,-7.238092958
36562,5,3,1.413333333,-7.316545741
36563,6,3,1.426666667,-7.395772995
36564,7,3,1.44,-7.475786054
36565,8,3,1.453333333,-7.556595463
36566,9,3,1.466666667,-7.638210923
36567,1,4,1.48,-7.720641249
36568,2,4,1.493333333,-7.803894307
36569,3,4,1.506666667,-7.887976967
36570,4,4,1.52,-7.972895039
36571,4,4,1.533333333,-8.058653224
36572,4,4,1.546666667,-8.145255043
36573,4,4,1.56,-8.232702783
36574,5,4,1.573333333,-8.32099743
36575,6,4,1.586666667,-8.410138606
36576,7,4,1.6,-8.500124502
36577,8,4,1.613333333,-8.59095181
36578,9,4,1.626666667,-8.682615656
36579,1,5,1.64,-8.775109534
36580,2,5,1.653333333,-8.868425233
36581,3,5,1.666666667,-8.962552773
36582,4,5,1.68,-9.057480336
36583,5,5,1.693333333,-9.153194198
36584,6,5,1.706666667,-9.249678668
36585,7,5,1.72,-9.346916024
36586,8,5,1.733333333,-9.444886453
36587,9,5,1.746666667,-9.543568001
36588,1,6,1.76,-9.64293652
36589,2,6,1.773333333,-9.742965624
36590,3,6,1.786666667,-9.843626657
36591,4,6,1.8,-9.944888661
36592,5,6,1.813333333,-10.04671836
36593,6,6,1.826666667,-10.14908017
36594,7,6,1.84,-10.25193615
36595,8,6,1.853333333,-10.35524612
36596,9,6,1.866666667,-10.45896759
36597,1,7,1.88,-10.56305592
36598,2,7,1.893333333,-10.66746431
36599,3,7,1.906666667,-10.77214396
36600,4,7,1.92,-10.87704418
36601,5,7,1.933333333,-10.98211252
36602,6,7,1.946666667,-11.08729501
36603,7,7,1.96,-11.19253629
36604,8,7,1.973333333,-11.29777996
36605,9,7,1.986666667,-11.4029688
36606,1,8,2,-11.5080451
36607,2,8,2.013333333,-11.61295107
36608,3,8,2.026666667,-11.7176292
36609,4,8,2.04,-11.82202276
36610,5,8,2.053333333,-11.92607627
36611,6,8,2.066666667,-12.02973607
36612,7,8,2.08,-12.13295088
36613,8,8,2.093333333,-12.2356725
36614,9,8,2.106666667,-12.33785645
36615,1,9,2.12,-12.43946275
36616,2,9,2.133333333,-12.54045667
36617,3,9,2.146666667,-12.64080955
36618,4,9,2.16,-12.74049973
36619,5,9,2.173333333,-12.83951339
36620,6,9,2.186666667,-12.93784554
36621,7,9,2.2,-13.03550095
36622,8,9,2.213333333,-13.13249522
36623,9,9,2.226666667,-13.22885576
36624,1,1,2.24,-13.32462288
36625,2,1,2.253333333,-13.41985086
36626,3,1,2.266666667,-13.51460902
36627,4,1,2.28,-13.60898288
36628,5,1,2.293333333,-13.70307522
36629,6,1,2.306666667,-13.7970073
